,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[3807],3.515,0.0,3.515,3.515
likelihood[3808],5.787,0.0,5.787,5.787
likelihood[3809],0.0,0.0,0.0,0.0
likelihood[3810],4.461,0.0,4.461,4.461
likelihood[3811],2.022,0.0,2.022,2.022
likelihood[3812],2.448,0.0,2.448,2.448
likelihood[3813],5.376,0.0,5.376,5.376
likelihood[3814],0.0,0.0,0.0,0.0
likelihood[3815],4.607,0.0,4.607,4.607
likelihood[3816],0.0,0.0,0.0,0.0
likelihood[3817],2.054,0.0,2.054,2.054
likelihood[3818],4.837,0.0,4.837,4.837
likelihood[3819],0.0,0.0,0.0,0.0
likelihood[3820],0.0,0.0,0.0,0.0
likelihood[3821],0.956,0.0,0.956,0.956
likelihood[3822],0.0,0.0,0.0,0.0
likelihood[3823],4.508,0.0,4.508,4.508
likelihood[3824],0.0,0.0,0.0,0.0
likelihood[3825],5.081,0.0,5.081,5.081
likelihood[3826],1.921,0.0,1.921,1.921
likelihood[3827],4.098,0.0,4.098,4.098
likelihood[3828],6.188,0.0,6.188,6.188
likelihood[3829],0.0,0.0,0.0,0.0
likelihood[3830],4.493,0.0,4.493,4.493
likelihood[3831],0.0,0.0,0.0,0.0
likelihood[3832],3.906,0.0,3.906,3.906
likelihood[3833],5.699,0.0,5.699,5.699
likelihood[3834],0.0,0.0,0.0,0.0
likelihood[3835],3.733,0.0,3.733,3.733
likelihood[3836],1.2,0.0,1.2,1.2
likelihood[3837],3.326,0.0,3.326,3.326
likelihood[3838],5.356,0.0,5.356,5.356
likelihood[3839],0.0,0.0,0.0,0.0
likelihood[3840],2.565,0.0,2.565,2.565
likelihood[3841],3.1,0.0,3.1,3.1
likelihood[3842],0.0,0.0,0.0,0.0
likelihood[3843],4.659,0.0,4.659,4.659
likelihood[3844],7.206,0.0,7.206,7.206
likelihood[3845],0.0,0.0,0.0,0.0
likelihood[3846],0.419,0.0,0.419,0.419
likelihood[3847],0.0,0.0,0.0,0.0
likelihood[3848],4.169,0.0,4.169,4.169
likelihood[3849],7.104,0.0,7.104,7.104
likelihood[3850],2.079,0.0,2.079,2.079
likelihood[3851],2.175,0.0,2.175,2.175
likelihood[3852],0.0,0.0,0.0,0.0
likelihood[3853],4.24,0.0,4.24,4.24
likelihood[3854],7.794,0.0,7.794,7.794
likelihood[3855],2.416,0.0,2.416,2.416
likelihood[3856],2.705,0.0,2.705,2.705
likelihood[3857],0.0,0.0,0.0,0.0
likelihood[3858],3.988,0.0,3.988,3.988
likelihood[3859],0.0,0.0,0.0,0.0
likelihood[3860],1.875,0.0,1.875,1.875
likelihood[3861],2.012,0.0,2.012,2.012
likelihood[3862],2.322,0.0,2.322,2.322
likelihood[3863],3.825,0.0,3.825,3.825
likelihood[3864],0.0,0.0,0.0,0.0
likelihood[3865],0.0,0.0,0.0,0.0
likelihood[3866],4.176,0.0,4.176,4.176
likelihood[3867],0.0,0.0,0.0,0.0
likelihood[3868],5.247,0.0,5.247,5.247
likelihood[3869],0.0,0.0,0.0,0.0
likelihood[3870],1.247,0.0,1.247,1.247
likelihood[3871],0.0,0.0,0.0,0.0
likelihood[3872],0.0,0.0,0.0,0.0
likelihood[3873],0.0,0.0,0.0,0.0
likelihood[3874],0.0,0.0,0.0,0.0
likelihood[3875],0.0,0.0,0.0,0.0
likelihood[3876],4.621,0.0,4.621,4.621
likelihood[3877],3.111,0.0,3.111,3.111
likelihood[3878],3.889,0.0,3.889,3.889
likelihood[3879],0.0,0.0,0.0,0.0
likelihood[3880],0.0,0.0,0.0,0.0
likelihood[3881],3.706,0.0,3.706,3.706
likelihood[3882],2.531,0.0,2.531,2.531
likelihood[3883],5.112,0.0,5.112,5.112
likelihood[3884],0.0,0.0,0.0,0.0
likelihood[3885],2.17,0.0,2.17,2.17
likelihood[3886],2.959,0.0,2.959,2.959
likelihood[3887],2.676,0.0,2.676,2.676
likelihood[3888],4.181,0.0,4.181,4.181
likelihood[3889],0.0,0.0,0.0,0.0
likelihood[3890],0.0,0.0,0.0,0.0
likelihood[3891],4.003,0.0,4.003,4.003
likelihood[3892],0.0,0.0,0.0,0.0
likelihood[3893],4.408,0.0,4.408,4.408
likelihood[3894],0.0,0.0,0.0,0.0
likelihood[3895],2.342,0.0,2.342,2.342
likelihood[3896],4.089,0.0,4.089,4.089
likelihood[3897],2.43,0.0,2.43,2.43
likelihood[3898],4.938,0.0,4.938,4.938
likelihood[3899],0.0,0.0,0.0,0.0
likelihood[3900],0.0,0.0,0.0,0.0
likelihood[3901],4.779,0.0,4.779,4.779
likelihood[3902],0.0,0.0,0.0,0.0
likelihood[3903],1.694,0.0,1.694,1.694
likelihood[3904],0.0,0.0,0.0,0.0
likelihood[3905],3.884,0.0,3.884,3.884
likelihood[3906],4.527,0.0,4.527,4.527
likelihood[3907],0.0,0.0,0.0,0.0
likelihood[3908],4.545,0.0,4.545,4.545
likelihood[3909],0.0,0.0,0.0,0.0
likelihood[3910],4.835,0.0,4.835,4.835
likelihood[3911],3.835,0.0,3.835,3.835
likelihood[3912],0.0,0.0,0.0,0.0
likelihood[3913],5.865,0.0,5.865,5.865
likelihood[3914],0.0,0.0,0.0,0.0
likelihood[3915],0.0,0.0,0.0,0.0
likelihood[3916],2.811,0.0,2.811,2.811
likelihood[3917],0.0,0.0,0.0,0.0
likelihood[3918],4.751,0.0,4.751,4.751
likelihood[3919],0.0,0.0,0.0,0.0
likelihood[3920],5.144,0.0,5.144,5.144
likelihood[3921],0.0,0.0,0.0,0.0
likelihood[3922],0.0,0.0,0.0,0.0
likelihood[3923],6.117,0.0,6.117,6.117
likelihood[3924],0.0,0.0,0.0,0.0
likelihood[3925],4.806,0.0,4.806,4.806
likelihood[3926],3.092,0.0,3.092,3.092
likelihood[3927],0.0,0.0,0.0,0.0
likelihood[3928],1.887,0.0,1.887,1.887
likelihood[3929],0.0,0.0,0.0,0.0
likelihood[3930],4.163,0.0,4.163,4.163
likelihood[3931],3.378,0.0,3.378,3.378
likelihood[3932],0.0,0.0,0.0,0.0
likelihood[3933],5.434,0.0,5.434,5.434
likelihood[3934],0.0,0.0,0.0,0.0
likelihood[3935],0.0,0.0,0.0,0.0
likelihood[3936],3.427,0.0,3.427,3.427
likelihood[3937],0.0,0.0,0.0,0.0
likelihood[3938],4.133,0.0,4.133,4.133
likelihood[3939],0.0,0.0,0.0,0.0
likelihood[3940],0.0,0.0,0.0,0.0
likelihood[3941],0.631,0.0,0.631,0.631
likelihood[3942],0.0,0.0,0.0,0.0
likelihood[3943],6.74,0.0,6.74,6.74
likelihood[3944],7.304,0.0,7.304,7.304
likelihood[3945],0.0,0.0,0.0,0.0
likelihood[3946],1.44,0.0,1.44,1.44
likelihood[3947],3.096,2.219,-1.129,7.382
likelihood[3948],5.388,0.0,5.388,5.388
likelihood[3949],6.642,0.0,6.642,6.642
likelihood[3950],0.0,0.0,0.0,0.0
likelihood[3951],1.423,0.0,1.423,1.423
likelihood[3952],3.071,2.195,-1.25,7.175
likelihood[3953],5.089,0.0,5.089,5.089
likelihood[3954],7.917,0.0,7.917,7.917
likelihood[3955],0.0,0.0,0.0,0.0
likelihood[3956],4.92,0.0,4.92,4.92
likelihood[3957],0.0,0.0,0.0,0.0
likelihood[3958],6.383,0.0,6.383,6.383
likelihood[3959],0.0,0.0,0.0,0.0
likelihood[3960],0.0,0.0,0.0,0.0
likelihood[3961],4.658,0.0,4.658,4.658
likelihood[3962],0.0,0.0,0.0,0.0
likelihood[3963],6.067,0.0,6.067,6.067
likelihood[3964],0.0,0.0,0.0,0.0
likelihood[3965],0.0,0.0,0.0,0.0
likelihood[3966],5.413,0.0,5.413,5.413
likelihood[3967],0.0,0.0,0.0,0.0
likelihood[3968],5.558,0.0,5.558,5.558
likelihood[3969],0.0,0.0,0.0,0.0
likelihood[3970],3.045,0.0,3.045,3.045
likelihood[3971],2.78,0.0,2.78,2.78
likelihood[3972],7.091,0.0,7.091,7.091
likelihood[3973],5.615,0.0,5.615,5.615
likelihood[3974],6.749,0.0,6.749,6.749
likelihood[3975],4.394,0.0,4.394,4.394
likelihood[3976],0.0,0.0,0.0,0.0
likelihood[3977],3.97,0.0,3.97,3.97
likelihood[3978],3.494,0.0,3.494,3.494
likelihood[3979],7.019,0.0,7.019,7.019
likelihood[3980],4.111,0.0,4.111,4.111
likelihood[3981],0.0,0.0,0.0,0.0
likelihood[3982],1.887,0.0,1.887,1.887
likelihood[3983],0.0,0.0,0.0,0.0
likelihood[3984],7.81,0.0,7.81,7.81
likelihood[3985],3.611,0.0,3.611,3.611
likelihood[3986],0.0,0.0,0.0,0.0
likelihood[3987],4.029,0.0,4.029,4.029
likelihood[3988],6.276,0.0,6.276,6.276
likelihood[3989],0.0,0.0,0.0,0.0
likelihood[3990],2.89,0.0,2.89,2.89
likelihood[3991],2.708,0.0,2.708,2.708
likelihood[3992],3.25,0.0,3.25,3.25
likelihood[3993],7.051,0.0,7.051,7.051
likelihood[3994],0.0,0.0,0.0,0.0
likelihood[3995],6.006,0.0,6.006,6.006
likelihood[3996],1.758,0.0,1.758,1.758
likelihood[3997],4.677,0.0,4.677,4.677
likelihood[3998],4.779,0.0,4.779,4.779
likelihood[3999],0.0,0.0,0.0,0.0
likelihood[4000],3.182,0.0,3.182,3.182
likelihood[4001],0.788,0.0,0.788,0.788
likelihood[4002],0.0,0.0,0.0,0.0
likelihood[4003],2.81,2.293,-1.403,7.166
likelihood[4004],8.333,0.0,8.333,8.333
likelihood[4005],1.131,0.0,1.131,1.131
likelihood[4006],0.788,0.0,0.788,0.788
likelihood[4007],0.0,0.0,0.0,0.0
likelihood[4008],2.818,2.315,-1.627,7.289
likelihood[4009],8.543,0.0,8.543,8.543
likelihood[4010],3.332,0.0,3.332,3.332
likelihood[4011],0.0,0.0,0.0,0.0
likelihood[4012],0.0,0.0,0.0,0.0
likelihood[4013],2.778,2.162,-1.485,7.03
likelihood[4014],8.357,0.0,8.357,8.357
likelihood[4015],5.565,0.0,5.565,5.565
likelihood[4016],2.534,0.0,2.534,2.534
likelihood[4017],0.0,0.0,0.0,0.0
likelihood[4018],3.9,0.0,3.9,3.9
likelihood[4019],8.013,0.0,8.013,8.013
likelihood[4020],5.9,0.0,5.9,5.9
likelihood[4021],0.788,0.0,0.788,0.788
likelihood[4022],2.76,0.0,2.76,2.76
likelihood[4023],5.076,0.0,5.076,5.076
likelihood[4024],8.234,0.0,8.234,8.234
likelihood[4025],4.615,0.0,4.615,4.615
likelihood[4026],1.099,0.0,1.099,1.099
likelihood[4027],0.0,0.0,0.0,0.0
likelihood[4028],4.541,0.0,4.541,4.541
likelihood[4029],7.939,0.0,7.939,7.939
likelihood[4030],6.033,0.0,6.033,6.033
likelihood[4031],3.266,0.0,3.266,3.266
likelihood[4032],0.0,0.0,0.0,0.0
likelihood[4033],2.829,2.202,-1.147,7.345
likelihood[4034],6.067,0.0,6.067,6.067
likelihood[4035],4.148,0.0,4.148,4.148
likelihood[4036],0.956,0.0,0.956,0.956
likelihood[4037],4.658,0.0,4.658,4.658
likelihood[4038],2.762,2.199,-1.843,6.862
likelihood[4039],4.834,0.0,4.834,4.834
likelihood[4040],4.5,0.0,4.5,4.5
likelihood[4041],0.0,0.0,0.0,0.0
likelihood[4042],3.578,0.0,3.578,3.578
likelihood[4043],2.759,2.263,-1.634,7.004
likelihood[4044],5.796,0.0,5.796,5.796
likelihood[4045],5.4,0.0,5.4,5.4
likelihood[4046],2.534,0.0,2.534,2.534
likelihood[4047],2.468,0.0,2.468,2.468
likelihood[4048],6.392,0.0,6.392,6.392
likelihood[4049],0.0,0.0,0.0,0.0
likelihood[4050],5.505,0.0,5.505,5.505
likelihood[4051],2.197,0.0,2.197,2.197
likelihood[4052],4.498,0.0,4.498,4.498
likelihood[4053],5.454,0.0,5.454,5.454
likelihood[4054],2.834,0.0,2.834,2.834
likelihood[4055],6.222,0.0,6.222,6.222
likelihood[4056],2.625,0.0,2.625,2.625
likelihood[4057],0.0,0.0,0.0,0.0
likelihood[4058],5.219,0.0,5.219,5.219
likelihood[4059],7.788,0.0,7.788,7.788
likelihood[4060],4.02,2.204,-0.492,8.106
likelihood[4061],2.142,0.0,2.142,2.142
likelihood[4062],0.0,0.0,0.0,0.0
likelihood[4063],4.984,0.0,4.984,4.984
likelihood[4064],4.522,0.0,4.522,4.522
likelihood[4065],3.993,2.259,-0.34,8.336
likelihood[4066],1.593,0.0,1.593,1.593
likelihood[4067],0.0,0.0,0.0,0.0
likelihood[4068],5.876,0.0,5.876,5.876
likelihood[4069],4.047,0.0,4.047,4.047
likelihood[4070],3.917,2.177,-0.003,8.315
likelihood[4071],2.961,0.0,2.961,2.961
likelihood[4072],3.189,2.272,-1.049,7.628
likelihood[4073],5.539,0.0,5.539,5.539
likelihood[4074],5.207,0.0,5.207,5.207
likelihood[4075],0.0,0.0,0.0,0.0
likelihood[4076],5.623,0.0,5.623,5.623
likelihood[4077],0.0,0.0,0.0,0.0
likelihood[4078],2.595,0.0,2.595,2.595
likelihood[4079],0.0,0.0,0.0,0.0
likelihood[4080],0.0,0.0,0.0,0.0
likelihood[4081],5.028,0.0,5.028,5.028
likelihood[4082],0.0,0.0,0.0,0.0
likelihood[4083],0.0,0.0,0.0,0.0
likelihood[4084],0.0,0.0,0.0,0.0
likelihood[4085],0.0,0.0,0.0,0.0
likelihood[4086],4.385,0.0,4.385,4.385
likelihood[4087],0.0,0.0,0.0,0.0
likelihood[4088],8.782,0.0,8.782,8.782
likelihood[4089],0.0,0.0,0.0,0.0
likelihood[4090],0.0,0.0,0.0,0.0
likelihood[4091],0.0,0.0,0.0,0.0
likelihood[4092],0.0,0.0,0.0,0.0
likelihood[4093],3.733,0.0,3.733,3.733
likelihood[4094],8.579,0.0,8.579,8.579
likelihood[4095],0.0,0.0,0.0,0.0
likelihood[4096],0.0,0.0,0.0,0.0
likelihood[4097],1.526,0.0,1.526,1.526
likelihood[4098],5.277,0.0,5.277,5.277
likelihood[4099],8.728,0.0,8.728,8.728
likelihood[4100],0.0,0.0,0.0,0.0
likelihood[4101],3.632,0.0,3.632,3.632
likelihood[4102],0.0,0.0,0.0,0.0
likelihood[4103],5.064,0.0,5.064,5.064
likelihood[4104],8.592,0.0,8.592,8.592
likelihood[4105],4.087,2.248,-0.417,8.472
likelihood[4106],0.495,0.0,0.495,0.495
likelihood[4107],0.0,0.0,0.0,0.0
likelihood[4108],0.0,0.0,0.0,0.0
likelihood[4109],8.515,0.0,8.515,8.515
likelihood[4110],4.047,2.159,-0.35,8.193
likelihood[4111],0.039,0.0,0.039,0.039
likelihood[4112],3.293,2.271,-1.008,7.797
likelihood[4113],0.262,0.0,0.262,0.262
likelihood[4114],8.819,0.0,8.819,8.819
likelihood[4115],4.123,2.121,0.135,8.144
likelihood[4116],1.677,0.0,1.677,1.677
likelihood[4117],3.354,2.263,-0.918,7.893
likelihood[4118],1.601,0.0,1.601,1.601
likelihood[4119],8.529,0.0,8.529,8.529
likelihood[4120],4.615,0.0,4.615,4.615
likelihood[4121],1.609,0.0,1.609,1.609
likelihood[4122],0.0,0.0,0.0,0.0
likelihood[4123],5.758,0.0,5.758,5.758
likelihood[4124],5.07,0.0,5.07,5.07
likelihood[4125],5.62,0.0,5.62,5.62
likelihood[4126],2.282,0.0,2.282,2.282
likelihood[4127],0.0,0.0,0.0,0.0
likelihood[4128],6.707,0.0,6.707,6.707
likelihood[4129],2.329,0.0,2.329,2.329
likelihood[4130],6.111,0.0,6.111,6.111
likelihood[4131],0.0,0.0,0.0,0.0
likelihood[4132],4.639,0.0,4.639,4.639
likelihood[4133],7.273,0.0,7.273,7.273
likelihood[4134],4.022,0.0,4.022,4.022
likelihood[4135],3.93,2.276,-0.697,8.095
likelihood[4136],2.619,0.0,2.619,2.619
likelihood[4137],3.22,2.222,-0.981,7.579
likelihood[4138],6.243,0.0,6.243,6.243
likelihood[4139],0.0,0.0,0.0,0.0
likelihood[4140],4.102,2.306,-0.403,8.595
likelihood[4141],1.744,0.0,1.744,1.744
likelihood[4142],0.0,0.0,0.0,0.0
likelihood[4143],6.153,0.0,6.153,6.153
likelihood[4144],7.994,0.0,7.994,7.994
likelihood[4145],3.967,2.276,-0.432,8.092
likelihood[4146],2.232,0.0,2.232,2.232
likelihood[4147],0.0,0.0,0.0,0.0
likelihood[4148],4.687,0.0,4.687,4.687
likelihood[4149],7.286,0.0,7.286,7.286
likelihood[4150],4.01,2.175,0.28,8.889
likelihood[4151],0.0,0.0,0.0,0.0
likelihood[4152],3.23,2.252,-1.259,7.636
likelihood[4153],5.638,0.0,5.638,5.638
likelihood[4154],0.0,0.0,0.0,0.0
likelihood[4155],4.015,2.218,-0.067,8.535
likelihood[4156],1.335,0.0,1.335,1.335
likelihood[4157],0.0,0.0,0.0,0.0
likelihood[4158],6.602,0.0,6.602,6.602
likelihood[4159],7.191,0.0,7.191,7.191
likelihood[4160],4.055,2.279,-0.287,8.697
likelihood[4161],1.2,0.0,1.2,1.2
likelihood[4162],3.205,2.183,-1.12,7.478
likelihood[4163],4.937,0.0,4.937,4.937
likelihood[4164],4.74,0.0,4.74,4.74
likelihood[4165],0.0,0.0,0.0,0.0
likelihood[4166],0.0,0.0,0.0,0.0
likelihood[4167],3.239,2.283,-1.531,7.509
likelihood[4168],4.928,0.0,4.928,4.928
likelihood[4169],0.0,0.0,0.0,0.0
likelihood[4170],4.002,2.256,-0.537,8.096
likelihood[4171],1.825,0.0,1.825,1.825
likelihood[4172],0.0,0.0,0.0,0.0
likelihood[4173],5.982,0.0,5.982,5.982
likelihood[4174],3.662,0.0,3.662,3.662
likelihood[4175],4.048,2.277,-0.263,8.881
likelihood[4176],2.142,0.0,2.142,2.142
likelihood[4177],3.24,2.218,-1.256,7.483
likelihood[4178],5.194,0.0,5.194,5.194
likelihood[4179],0.0,0.0,0.0,0.0
likelihood[4180],3.995,2.234,-0.2,8.362
likelihood[4181],0.0,0.0,0.0,0.0
likelihood[4182],3.173,2.183,-1.196,7.284
likelihood[4183],5.353,0.0,5.353,5.353
likelihood[4184],7.511,0.0,7.511,7.511
likelihood[4185],4.046,2.291,-0.556,8.331
likelihood[4186],2.197,0.0,2.197,2.197
likelihood[4187],0.0,0.0,0.0,0.0
likelihood[4188],5.568,0.0,5.568,5.568
likelihood[4189],6.87,0.0,6.87,6.87
likelihood[4190],3.915,2.308,-0.469,8.537
likelihood[4191],3.353,0.0,3.353,3.353
likelihood[4192],0.0,0.0,0.0,0.0
likelihood[4193],5.888,0.0,5.888,5.888
likelihood[4194],7.402,0.0,7.402,7.402
likelihood[4195],0.0,0.0,0.0,0.0
likelihood[4196],2.104,0.0,2.104,2.104
likelihood[4197],3.171,2.134,-1.087,7.396
likelihood[4198],3.492,0.0,3.492,3.492
likelihood[4199],0.255,0.0,0.255,0.255
likelihood[4200],4.037,2.208,-0.432,8.228
likelihood[4201],1.416,0.0,1.416,1.416
likelihood[4202],0.0,0.0,0.0,0.0
likelihood[4203],5.553,0.0,5.553,5.553
likelihood[4204],3.417,0.0,3.417,3.417
likelihood[4205],3.982,2.272,-0.281,8.503
likelihood[4206],0.0,0.0,0.0,0.0
likelihood[4207],0.0,0.0,0.0,0.0
likelihood[4208],7.158,0.0,7.158,7.158
likelihood[4209],1.633,0.0,1.633,1.633
likelihood[4210],0.0,0.0,0.0,0.0
likelihood[4211],0.788,0.0,0.788,0.788
likelihood[4212],3.19,2.175,-0.774,7.804
likelihood[4213],6.056,0.0,6.056,6.056
likelihood[4214],0.0,0.0,0.0,0.0
likelihood[4215],4.036,2.246,-0.108,8.656
likelihood[4216],0.0,0.0,0.0,0.0
likelihood[4217],3.21,2.312,-1.267,7.917
likelihood[4218],5.335,0.0,5.335,5.335
likelihood[4219],6.437,0.0,6.437,6.437
likelihood[4220],3.993,2.239,-0.16,8.501
likelihood[4221],1.099,0.0,1.099,1.099
likelihood[4222],3.223,2.245,-1.39,7.457
likelihood[4223],6.196,0.0,6.196,6.196
likelihood[4224],5.636,0.0,5.636,5.636
likelihood[4225],0.0,0.0,0.0,0.0
likelihood[4226],1.416,0.0,1.416,1.416
likelihood[4227],3.264,2.348,-1.598,7.804
likelihood[4228],7.608,0.0,7.608,7.608
likelihood[4229],8.084,0.0,8.084,8.084
likelihood[4230],4.074,2.198,-0.169,8.331
likelihood[4231],1.2,0.0,1.2,1.2
likelihood[4232],3.247,2.315,-1.282,7.792
likelihood[4233],5.493,0.0,5.493,5.493
likelihood[4234],8.003,0.0,8.003,8.003
likelihood[4235],3.986,2.276,-0.451,8.479
likelihood[4236],1.744,0.0,1.744,1.744
likelihood[4237],0.0,0.0,0.0,0.0
likelihood[4238],6.514,0.0,6.514,6.514
likelihood[4239],2.129,0.0,2.129,2.129
likelihood[4240],0.0,0.0,0.0,0.0
likelihood[4241],2.737,0.0,2.737,2.737
likelihood[4242],0.0,0.0,0.0,0.0
likelihood[4243],5.068,0.0,5.068,5.068
likelihood[4244],0.0,0.0,0.0,0.0
likelihood[4245],0.0,0.0,0.0,0.0
likelihood[4246],3.139,0.0,3.139,3.139
likelihood[4247],0.0,0.0,0.0,0.0
likelihood[4248],9.695,0.0,9.695,9.695
likelihood[4249],0.0,0.0,0.0,0.0
likelihood[4250],0.0,0.0,0.0,0.0
likelihood[4251],2.094,0.0,2.094,2.094
likelihood[4252],3.264,2.229,-1.366,7.346
likelihood[4253],5.232,0.0,5.232,5.232
likelihood[4254],0.0,0.0,0.0,0.0
likelihood[4255],3.999,2.265,-0.371,8.358
likelihood[4256],2.571,0.0,2.571,2.571
likelihood[4257],0.0,0.0,0.0,0.0
likelihood[4258],5.844,0.0,5.844,5.844
likelihood[4259],0.0,0.0,0.0,0.0
likelihood[4260],3.924,2.214,-0.268,8.56
likelihood[4261],1.625,0.0,1.625,1.625
likelihood[4262],0.0,0.0,0.0,0.0
likelihood[4263],6.447,0.0,6.447,6.447
likelihood[4264],2.479,0.0,2.479,2.479
likelihood[4265],4.024,2.301,-0.652,8.331
likelihood[4266],2.645,0.0,2.645,2.645
likelihood[4267],0.0,0.0,0.0,0.0
likelihood[4268],6.466,0.0,6.466,6.466
likelihood[4269],0.0,0.0,0.0,0.0
likelihood[4270],4.027,2.288,-0.205,8.681
likelihood[4271],0.542,0.0,0.542,0.542
likelihood[4272],3.201,2.212,-1.482,7.09
likelihood[4273],6.005,0.0,6.005,6.005
likelihood[4274],5.809,0.0,5.809,5.809
likelihood[4275],4.029,2.296,-0.446,8.702
likelihood[4276],0.875,0.0,0.875,0.875
likelihood[4277],0.0,0.0,0.0,0.0
likelihood[4278],5.091,0.0,5.091,5.091
likelihood[4279],7.667,0.0,7.667,7.667
likelihood[4280],3.905,2.303,-0.77,8.35
likelihood[4281],2.166,0.0,2.166,2.166
likelihood[4282],3.201,2.225,-0.963,7.509
likelihood[4283],4.839,0.0,4.839,4.839
likelihood[4284],2.734,0.0,2.734,2.734
likelihood[4285],4.062,2.21,-0.283,8.424
likelihood[4286],0.0,0.0,0.0,0.0
likelihood[4287],0.0,0.0,0.0,0.0
likelihood[4288],6.118,0.0,6.118,6.118
likelihood[4289],5.531,0.0,5.531,5.531
likelihood[4290],4.058,2.298,-0.591,8.161
likelihood[4291],3.578,0.0,3.578,3.578
likelihood[4292],3.174,2.309,-1.374,7.447
likelihood[4293],4.11,0.0,4.11,4.11
likelihood[4294],7.423,0.0,7.423,7.423
likelihood[4295],3.944,2.248,-0.175,8.46
likelihood[4296],0.0,0.0,0.0,0.0
likelihood[4297],0.0,0.0,0.0,0.0
likelihood[4298],5.796,0.0,5.796,5.796
likelihood[4299],7.55,0.0,7.55,7.55
likelihood[4300],4.081,2.187,0.131,8.528
likelihood[4301],0.0,0.0,0.0,0.0
likelihood[4302],3.237,2.178,-0.676,7.405
likelihood[4303],6.131,0.0,6.131,6.131
likelihood[4304],7.144,0.0,7.144,7.144
likelihood[4305],3.987,2.312,-0.516,8.246
likelihood[4306],0.0,0.0,0.0,0.0
likelihood[4307],3.228,2.225,-1.108,7.409
likelihood[4308],7.01,0.0,7.01,7.01
likelihood[4309],7.649,0.0,7.649,7.649
likelihood[4310],3.992,2.146,-0.276,8.105
likelihood[4311],0.0,0.0,0.0,0.0
likelihood[4312],0.0,0.0,0.0,0.0
likelihood[4313],6.073,0.0,6.073,6.073
likelihood[4314],7.208,0.0,7.208,7.208
likelihood[4315],0.0,0.0,0.0,0.0
likelihood[4316],0.0,0.0,0.0,0.0
likelihood[4317],0.0,0.0,0.0,0.0
likelihood[4318],7.582,0.0,7.582,7.582
likelihood[4319],1.633,0.0,1.633,1.633
likelihood[4320],0.0,0.0,0.0,0.0
likelihood[4321],0.0,0.0,0.0,0.0
likelihood[4322],0.0,0.0,0.0,0.0
likelihood[4323],6.906,0.0,6.906,6.906
likelihood[4324],6.05,0.0,6.05,6.05
likelihood[4325],0.0,0.0,0.0,0.0
likelihood[4326],3.787,0.0,3.787,3.787
likelihood[4327],3.286,2.18,-0.97,7.553
likelihood[4328],6.709,0.0,6.709,6.709
likelihood[4329],0.0,0.0,0.0,0.0
likelihood[4330],4.025,2.189,-0.243,8.428
likelihood[4331],0.0,0.0,0.0,0.0
likelihood[4332],3.203,2.184,-0.695,7.89
likelihood[4333],5.677,0.0,5.677,5.677
likelihood[4334],8.522,0.0,8.522,8.522
likelihood[4335],4.073,2.288,-0.382,8.511
likelihood[4336],0.0,0.0,0.0,0.0
likelihood[4337],3.236,2.27,-1.242,7.551
likelihood[4338],6.109,0.0,6.109,6.109
likelihood[4339],7.302,0.0,7.302,7.302
likelihood[4340],4.009,2.261,-0.388,8.369
likelihood[4341],0.0,0.0,0.0,0.0
likelihood[4342],3.182,2.159,-0.666,7.679
likelihood[4343],6.149,0.0,6.149,6.149
likelihood[4344],7.663,0.0,7.663,7.663
likelihood[4345],3.944,2.215,-0.698,8.151
likelihood[4346],0.0,0.0,0.0,0.0
likelihood[4347],3.137,2.239,-1.006,7.644
likelihood[4348],6.31,0.0,6.31,6.31
likelihood[4349],7.492,0.0,7.492,7.492
likelihood[4350],3.977,2.234,-0.516,8.129
likelihood[4351],0.0,0.0,0.0,0.0
likelihood[4352],0.0,0.0,0.0,0.0
likelihood[4353],6.711,0.0,6.711,6.711
likelihood[4354],7.096,0.0,7.096,7.096
likelihood[4355],4.0,2.234,-0.399,8.403
likelihood[4356],0.0,0.0,0.0,0.0
likelihood[4357],3.215,2.246,-1.298,7.516
likelihood[4358],5.463,0.0,5.463,5.463
likelihood[4359],8.612,0.0,8.612,8.612
likelihood[4360],4.006,2.272,-0.172,8.669
likelihood[4361],1.416,0.0,1.416,1.416
likelihood[4362],0.0,0.0,0.0,0.0
likelihood[4363],5.494,0.0,5.494,5.494
likelihood[4364],6.723,0.0,6.723,6.723
likelihood[4365],4.008,2.297,-0.527,8.432
likelihood[4366],1.099,0.0,1.099,1.099
likelihood[4367],3.209,2.262,-1.249,7.533
likelihood[4368],6.363,0.0,6.363,6.363
likelihood[4369],6.002,0.0,6.002,6.002
likelihood[4370],4.046,2.35,-0.533,8.599
likelihood[4371],0.956,0.0,0.956,0.956
likelihood[4372],3.233,2.358,-1.412,7.733
likelihood[4373],6.763,0.0,6.763,6.763
likelihood[4374],6.067,0.0,6.067,6.067
likelihood[4375],3.98,2.235,-0.52,8.409
likelihood[4376],2.589,0.0,2.589,2.589
likelihood[4377],3.166,2.245,-1.288,7.488
likelihood[4378],4.393,0.0,4.393,4.393
likelihood[4379],5.019,0.0,5.019,5.019
likelihood[4380],4.005,2.184,-0.272,8.276
likelihood[4381],0.0,0.0,0.0,0.0
likelihood[4382],3.161,2.232,-1.424,7.156
likelihood[4383],6.728,0.0,6.728,6.728
likelihood[4384],6.372,0.0,6.372,6.372
