,mean,sd,hdi_2.5%,hdi_97.5%
likelihood[3384],0.002,0.001,0.001,0.003
likelihood[3385],0.003,0.001,0.002,0.004
likelihood[3386],1.08,0.0,1.08,1.08
likelihood[3387],704.68,0.0,704.68,704.68
likelihood[3388],0.003,0.0,0.002,0.003
likelihood[3389],0.004,0.002,0.001,0.006
likelihood[3390],2.12,0.0,2.12,2.12
likelihood[3391],433.28,0.0,433.28,433.28
likelihood[3392],0.004,0.001,0.002,0.005
likelihood[3393],0.004,0.003,0.001,0.007
likelihood[3394],17.92,0.0,17.92,17.92
likelihood[3395],592.2,0.0,592.2,592.2
likelihood[3396],97.24,0.0,97.24,97.24
likelihood[3397],0.003,0.001,0.002,0.004
likelihood[3398],0.002,0.001,0.001,0.003
likelihood[3399],7.08,0.0,7.08,7.08
likelihood[3400],73.28,0.0,73.28,73.28
likelihood[3401],0.006,0.001,0.005,0.007
likelihood[3402],0.005,0.003,0.002,0.008
likelihood[3403],7.4,0.0,7.4,7.4
likelihood[3404],37.16,0.0,37.16,37.16
likelihood[3405],447.52,0.0,447.52,447.52
likelihood[3406],0.01,0.009,0.001,0.018
likelihood[3407],1039.8,0.0,1039.8,1039.8
likelihood[3408],0.004,0.003,0.001,0.006
likelihood[3409],3.52,0.0,3.52,3.52
likelihood[3410],15.68,0.0,15.68,15.68
likelihood[3411],255.2,0.0,255.2,255.2
likelihood[3412],0.004,0.002,0.002,0.006
likelihood[3413],16.28,0.0,16.28,16.28
likelihood[3414],53.56,0.0,53.56,53.56
likelihood[3415],265.16,0.0,265.16,265.16
likelihood[3416],0.008,0.002,0.006,0.01
likelihood[3417],9.04,0.0,9.04,9.04
likelihood[3418],44.88,0.0,44.88,44.88
likelihood[3419],0.005,0.002,0.003,0.007
likelihood[3420],4.55,0.0,4.55,4.55
likelihood[3421],5.71,0.0,5.71,5.71
likelihood[3422],104.03,0.0,104.03,104.03
likelihood[3423],0.008,0.006,0.002,0.014
likelihood[3424],0.006,0.001,0.005,0.006
likelihood[3425],4.09,0.0,4.09,4.09
likelihood[3426],1.14,0.0,1.14,1.14
likelihood[3427],66.34,0.0,66.34,66.34
likelihood[3428],0.009,0.004,0.006,0.013
likelihood[3429],0.008,0.005,0.002,0.013
likelihood[3430],11.73,0.0,11.73,11.73
likelihood[3431],52.65,0.0,52.65,52.65
likelihood[3432],275.36,0.0,275.36,275.36
likelihood[3433],0.007,0.004,0.003,0.011
likelihood[3434],0.002,0.001,0.001,0.003
likelihood[3435],13.09,0.0,13.09,13.09
likelihood[3436],38.42,0.0,38.42,38.42
likelihood[3437],44.32,0.0,44.32,44.32
likelihood[3438],0.003,0.001,0.002,0.004
likelihood[3439],0.005,0.003,0.002,0.008
likelihood[3440],24.2,0.0,24.2,24.2
likelihood[3441],5.82,0.0,5.82,5.82
likelihood[3442],72.87,0.0,72.87,72.87
likelihood[3443],0.006,0.001,0.005,0.007
likelihood[3444],0.011,0.007,0.004,0.019
likelihood[3445],5.56,0.0,5.56,5.56
likelihood[3446],9.31,0.0,9.31,9.31
likelihood[3447],167.58,0.0,167.58,167.58
likelihood[3448],0.007,0.006,0.001,0.013
likelihood[3449],0.005,0.002,0.003,0.008
likelihood[3450],1.15,0.0,1.15,1.15
likelihood[3451],14.2,0.0,14.2,14.2
likelihood[3452],157.32,0.0,157.32,157.32
likelihood[3453],0.003,0.001,0.002,0.004
likelihood[3454],0.004,0.002,0.002,0.006
likelihood[3455],14.78,0.0,14.78,14.78
likelihood[3456],0.39,0.0,0.39,0.39
likelihood[3457],120.94,0.0,120.94,120.94
likelihood[3458],0.012,0.01,0.002,0.022
likelihood[3459],0.012,0.01,0.002,0.022
likelihood[3460],8.37,0.0,8.37,8.37
likelihood[3461],8.65,0.0,8.65,8.65
likelihood[3462],101.86,0.0,101.86,101.86
likelihood[3463],0.005,0.0,0.005,0.005
likelihood[3464],0.009,0.004,0.005,0.014
likelihood[3465],12.56,0.0,12.56,12.56
likelihood[3466],5.93,0.0,5.93,5.93
likelihood[3467],99.29,0.0,99.29,99.29
likelihood[3468],0.01,0.004,0.006,0.014
likelihood[3469],0.005,0.001,0.005,0.006
likelihood[3470],29.76,0.0,29.76,29.76
likelihood[3471],0.002,0.001,0.001,0.003
likelihood[3472],0.005,0.002,0.003,0.007
likelihood[3473],2.36,0.0,2.36,2.36
likelihood[3474],292.36,0.0,292.36,292.36
likelihood[3475],0.009,0.007,0.002,0.016
likelihood[3476],0.005,0.003,0.002,0.008
likelihood[3477],160.84,0.0,160.84,160.84
likelihood[3478],0.01,0.007,0.003,0.016
likelihood[3479],0.005,0.0,0.005,0.005
likelihood[3480],3.6,0.0,3.6,3.6
likelihood[3481],129.4,0.0,129.4,129.4
likelihood[3482],0.004,0.003,0.001,0.007
likelihood[3483],0.009,0.005,0.004,0.013
likelihood[3484],26.96,0.0,26.96,26.96
likelihood[3485],52.2,0.0,52.2,52.2
likelihood[3486],296.41,0.0,296.41,296.41
likelihood[3487],0.003,0.001,0.002,0.004
likelihood[3488],11.4,0.0,11.4,11.4
likelihood[3489],18.0,0.0,18.0,18.0
likelihood[3490],175.87,0.0,175.87,175.87
likelihood[3491],0.009,0.005,0.005,0.014
likelihood[3492],1.27,0.0,1.27,1.27
likelihood[3493],6.22,0.0,6.22,6.22
likelihood[3494],0.003,0.0,0.003,0.003
likelihood[3495],38.02,0.0,38.02,38.02
likelihood[3496],87.3,0.0,87.3,87.3
likelihood[3497],190.47,0.0,190.47,190.47
likelihood[3498],0.004,0.0,0.003,0.004
likelihood[3499],16.75,0.0,16.75,16.75
likelihood[3500],42.92,0.0,42.92,42.92
likelihood[3501],93.24,0.0,93.24,93.24
likelihood[3502],0.003,0.0,0.003,0.003
likelihood[3503],13.93,0.0,13.93,13.93
likelihood[3504],9.22,0.0,9.22,9.22
likelihood[3505],157.04,0.0,157.04,157.04
likelihood[3506],0.004,0.002,0.002,0.005
likelihood[3507],4.08,0.0,4.08,4.08
likelihood[3508],1.97,0.0,1.97,1.97
likelihood[3509],85.22,0.0,85.22,85.22
likelihood[3510],0.003,0.0,0.003,0.004
likelihood[3511],11.27,0.0,11.27,11.27
likelihood[3512],99.87,0.0,99.87,99.87
likelihood[3513],0.009,0.007,0.003,0.016
likelihood[3514],26.38,0.0,26.38,26.38
likelihood[3515],5.34,0.0,5.34,5.34
likelihood[3516],54.66,0.0,54.66,54.66
likelihood[3517],0.002,0.001,0.002,0.003
likelihood[3518],18.41,0.0,18.41,18.41
likelihood[3519],14.75,0.0,14.75,14.75
likelihood[3520],104.21,0.0,104.21,104.21
likelihood[3521],0.003,0.002,0.001,0.004
likelihood[3522],9.44,0.0,9.44,9.44
likelihood[3523],31.0,0.0,31.0,31.0
likelihood[3524],0.003,0.002,0.001,0.004
likelihood[3525],0.003,0.0,0.003,0.003
likelihood[3526],34.2,0.0,34.2,34.2
likelihood[3527],0.003,0.002,0.001,0.005
likelihood[3528],0.005,0.001,0.004,0.006
likelihood[3529],9.24,0.0,9.24,9.24
likelihood[3530],8.44,0.0,8.44,8.44
likelihood[3531],0.003,0.001,0.002,0.004
likelihood[3532],0.005,0.001,0.004,0.005
likelihood[3533],10.72,0.0,10.72,10.72
likelihood[3534],8.96,0.0,8.96,8.96
likelihood[3535],0.007,0.006,0.001,0.012
likelihood[3536],0.007,0.005,0.002,0.012
likelihood[3537],24.6,0.0,24.6,24.6
likelihood[3538],26.4,0.0,26.4,26.4
likelihood[3539],0.003,0.0,0.003,0.004
likelihood[3540],0.006,0.003,0.003,0.009
likelihood[3541],16.92,0.0,16.92,16.92
likelihood[3542],0.32,0.0,0.32,0.32
likelihood[3543],0.004,0.001,0.003,0.004
likelihood[3544],0.004,0.001,0.004,0.005
likelihood[3545],5.36,0.0,5.36,5.36
likelihood[3546],2.72,0.0,2.72,2.72
likelihood[3547],0.004,0.001,0.003,0.005
likelihood[3548],0.003,0.001,0.002,0.003
likelihood[3549],27.48,0.0,27.48,27.48
likelihood[3550],62.32,0.0,62.32,62.32
likelihood[3551],0.002,0.001,0.001,0.003
likelihood[3552],0.003,0.002,0.002,0.005
likelihood[3553],21.56,0.0,21.56,21.56
likelihood[3554],5.28,0.0,5.28,5.28
likelihood[3555],0.004,0.003,0.002,0.007
likelihood[3556],0.003,0.001,0.002,0.004
likelihood[3557],18.92,0.0,18.92,18.92
likelihood[3558],16.0,0.0,16.0,16.0
likelihood[3559],0.004,0.003,0.002,0.007
likelihood[3560],0.002,0.001,0.001,0.004
likelihood[3561],8.19,0.0,8.19,8.19
likelihood[3562],73.22,0.0,73.22,73.22
likelihood[3563],230.24,0.0,230.24,230.24
likelihood[3564],0.007,0.002,0.005,0.009
likelihood[3565],11.22,0.0,11.22,11.22
likelihood[3566],159.02,0.0,159.02,159.02
likelihood[3567],232.48,0.0,232.48,232.48
likelihood[3568],0.003,0.003,0.001,0.006
likelihood[3569],30.28,0.0,30.28,30.28
likelihood[3570],1.83,0.0,1.83,1.83
likelihood[3571],277.99,0.0,277.99,277.99
likelihood[3572],0.005,0.0,0.004,0.005
likelihood[3573],14.76,0.0,14.76,14.76
likelihood[3574],80.22,0.0,80.22,80.22
likelihood[3575],0.004,0.002,0.002,0.005
likelihood[3576],10.46,0.0,10.46,10.46
likelihood[3577],20.42,0.0,20.42,20.42
likelihood[3578],166.02,0.0,166.02,166.02
likelihood[3579],0.004,0.002,0.003,0.006
likelihood[3580],32.18,0.0,32.18,32.18
likelihood[3581],225.8,0.0,225.8,225.8
likelihood[3582],101.61,0.0,101.61,101.61
likelihood[3583],0.005,0.002,0.002,0.007
likelihood[3584],0.003,0.0,0.002,0.003
likelihood[3585],12.09,0.0,12.09,12.09
likelihood[3586],84.77,0.0,84.77,84.77
likelihood[3587],249.16,0.0,249.16,249.16
likelihood[3588],0.008,0.005,0.003,0.012
likelihood[3589],0.003,0.002,0.001,0.005
likelihood[3590],14.08,0.0,14.08,14.08
likelihood[3591],6.17,0.0,6.17,6.17
likelihood[3592],199.71,0.0,199.71,199.71
likelihood[3593],0.005,0.003,0.001,0.008
likelihood[3594],0.007,0.005,0.002,0.012
likelihood[3595],21.46,0.0,21.46,21.46
likelihood[3596],250.83,0.0,250.83,250.83
likelihood[3597],65.6,0.0,65.6,65.6
likelihood[3598],0.002,0.001,0.001,0.004
likelihood[3599],0.003,0.001,0.001,0.004
likelihood[3600],20.0,0.0,20.0,20.0
likelihood[3601],244.23,0.0,244.23,244.23
likelihood[3602],37.24,0.0,37.24,37.24
likelihood[3603],0.004,0.001,0.003,0.006
likelihood[3604],0.003,0.002,0.001,0.005
likelihood[3605],10.96,0.0,10.96,10.96
likelihood[3606],187.44,0.0,187.44,187.44
likelihood[3607],0.003,0.0,0.003,0.003
likelihood[3608],0.002,0.001,0.001,0.003
likelihood[3609],3.36,0.0,3.36,3.36
likelihood[3610],0.004,0.0,0.003,0.004
likelihood[3611],0.006,0.005,0.001,0.011
likelihood[3612],0.008,0.007,0.001,0.015
likelihood[3613],0.002,0.0,0.002,0.003
likelihood[3614],1.56,0.0,1.56,1.56
likelihood[3615],14.84,0.0,14.84,14.84
likelihood[3616],0.002,0.001,0.001,0.003
likelihood[3617],0.004,0.0,0.003,0.004
likelihood[3618],11.04,0.0,11.04,11.04
likelihood[3619],95.68,0.0,95.68,95.68
likelihood[3620],0.003,0.001,0.002,0.004
likelihood[3621],0.007,0.003,0.003,0.01
likelihood[3622],1.12,0.0,1.12,1.12
likelihood[3623],63.48,0.0,63.48,63.48
likelihood[3624],0.004,0.003,0.001,0.008
likelihood[3625],2.56,0.0,2.56,2.56
likelihood[3626],39.36,0.0,39.36,39.36
likelihood[3627],0.003,0.002,0.001,0.005
likelihood[3628],1.16,0.0,1.16,1.16
likelihood[3629],41.88,0.0,41.88,41.88
likelihood[3630],0.004,0.003,0.001,0.007
likelihood[3631],1.36,0.0,1.36,1.36
likelihood[3632],133.92,0.0,133.92,133.92
likelihood[3633],130.36,0.0,130.36,130.36
likelihood[3634],0.003,0.001,0.002,0.004
likelihood[3635],1.48,0.0,1.48,1.48
likelihood[3636],14.68,0.0,14.68,14.68
likelihood[3637],0.003,0.002,0.001,0.005
likelihood[3638],9.16,0.0,9.16,9.16
likelihood[3639],1038.28,0.0,1038.28,1038.28
likelihood[3640],0.004,0.002,0.002,0.005
likelihood[3641],0.005,0.003,0.001,0.008
likelihood[3642],13.0,0.0,13.0,13.0
likelihood[3643],691.64,0.0,691.64,691.64
likelihood[3644],0.005,0.004,0.001,0.009
likelihood[3645],0.008,0.006,0.001,0.014
likelihood[3646],3.88,0.0,3.88,3.88
likelihood[3647],759.8,0.0,759.8,759.8
likelihood[3648],482.4,0.0,482.4,482.4
likelihood[3649],0.012,0.008,0.004,0.02
likelihood[3650],0.006,0.001,0.005,0.007
likelihood[3651],10.24,0.0,10.24,10.24
likelihood[3652],0.007,0.006,0.001,0.013
likelihood[3653],0.007,0.004,0.003,0.011
likelihood[3654],440.2,0.0,440.2,440.2
likelihood[3655],0.002,0.001,0.001,0.003
likelihood[3656],0.006,0.0,0.006,0.006
likelihood[3657],4.16,0.0,4.16,4.16
likelihood[3658],22.12,0.0,22.12,22.12
likelihood[3659],0.008,0.001,0.006,0.009
likelihood[3660],10.88,0.0,10.88,10.88
likelihood[3661],175.36,0.0,175.36,175.36
likelihood[3662],29.2,0.0,29.2,29.2
likelihood[3663],0.008,0.003,0.005,0.01
likelihood[3664],17.36,0.0,17.36,17.36
likelihood[3665],26.08,0.0,26.08,26.08
likelihood[3666],396.04,0.0,396.04,396.04
likelihood[3667],0.005,0.002,0.003,0.008
likelihood[3668],18.96,0.0,18.96,18.96
likelihood[3669],29.0,0.0,29.0,29.0
likelihood[3670],658.8,0.0,658.8,658.8
likelihood[3671],0.004,0.001,0.003,0.006
likelihood[3672],7.36,0.0,7.36,7.36
likelihood[3673],27.24,0.0,27.24,27.24
likelihood[3674],0.007,0.006,0.001,0.014
likelihood[3675],31.74,0.0,31.74,31.74
likelihood[3676],112.02,0.0,112.02,112.02
likelihood[3677],107.8,0.0,107.8,107.8
likelihood[3678],0.004,0.003,0.002,0.007
likelihood[3679],50.44,0.0,50.44,50.44
likelihood[3680],1.28,0.0,1.28,1.28
likelihood[3681],88.45,0.0,88.45,88.45
likelihood[3682],0.002,0.001,0.001,0.003
likelihood[3683],75.49,0.0,75.49,75.49
likelihood[3684],131.66,0.0,131.66,131.66
likelihood[3685],0.003,0.0,0.003,0.003
likelihood[3686],20.19,0.0,20.19,20.19
likelihood[3687],29.26,0.0,29.26,29.26
likelihood[3688],62.57,0.0,62.57,62.57
likelihood[3689],0.007,0.005,0.002,0.011
likelihood[3690],24.66,0.0,24.66,24.66
likelihood[3691],88.69,0.0,88.69,88.69
likelihood[3692],138.92,0.0,138.92,138.92
likelihood[3693],0.004,0.001,0.003,0.005
likelihood[3694],6.49,0.0,6.49,6.49
likelihood[3695],93.64,0.0,93.64,93.64
likelihood[3696],146.86,0.0,146.86,146.86
likelihood[3697],0.007,0.005,0.002,0.011
likelihood[3698],12.44,0.0,12.44,12.44
likelihood[3699],76.64,0.0,76.64,76.64
likelihood[3700],106.24,0.0,106.24,106.24
likelihood[3701],0.004,0.001,0.003,0.004
likelihood[3702],4.58,0.0,4.58,4.58
likelihood[3703],14.28,0.0,14.28,14.28
likelihood[3704],25.26,0.0,25.26,25.26
likelihood[3705],0.003,0.001,0.002,0.004
likelihood[3706],44.53,0.0,44.53,44.53
likelihood[3707],8.78,0.0,8.78,8.78
likelihood[3708],28.14,0.0,28.14,28.14
likelihood[3709],0.002,0.0,0.002,0.003
likelihood[3710],10.38,0.0,10.38,10.38
likelihood[3711],0.004,0.003,0.001,0.006
likelihood[3712],22.8,0.0,22.8,22.8
likelihood[3713],0.002,0.001,0.001,0.004
likelihood[3714],0.005,0.002,0.003,0.008
likelihood[3715],10.44,0.0,10.44,10.44
likelihood[3716],169.6,0.0,169.6,169.6
likelihood[3717],49.48,0.0,49.48,49.48
likelihood[3718],0.003,0.002,0.001,0.005
likelihood[3719],0.007,0.004,0.002,0.011
likelihood[3720],93.56,0.0,93.56,93.56
likelihood[3721],7.4,0.0,7.4,7.4
likelihood[3722],0.006,0.002,0.003,0.008
likelihood[3723],132.8,0.0,132.8,132.8
likelihood[3724],58.28,0.0,58.28,58.28
likelihood[3725],0.006,0.005,0.001,0.011
likelihood[3726],13.88,0.0,13.88,13.88
likelihood[3727],9.48,0.0,9.48,9.48
likelihood[3728],92.32,0.0,92.32,92.32
likelihood[3729],0.006,0.001,0.005,0.007
likelihood[3730],166.4,0.0,166.4,166.4
likelihood[3731],5.12,0.0,5.12,5.12
likelihood[3732],0.012,0.007,0.005,0.019
likelihood[3733],104.72,0.0,104.72,104.72
likelihood[3734],123.84,0.0,123.84,123.84
likelihood[3735],0.016,0.012,0.005,0.028
likelihood[3736],64.33,0.0,64.33,64.33
likelihood[3737],40.39,0.0,40.39,40.39
likelihood[3738],0.004,0.003,0.001,0.007
likelihood[3739],57.85,0.0,57.85,57.85
likelihood[3740],0.92,0.0,0.92,0.92
likelihood[3741],24.97,0.0,24.97,24.97
likelihood[3742],0.005,0.004,0.002,0.009
likelihood[3743],53.98,0.0,53.98,53.98
likelihood[3744],35.8,0.0,35.8,35.8
likelihood[3745],0.012,0.008,0.004,0.021
likelihood[3746],49.8,0.0,49.8,49.8
likelihood[3747],11.93,0.0,11.93,11.93
likelihood[3748],0.005,0.003,0.002,0.009
likelihood[3749],40.62,0.0,40.62,40.62
likelihood[3750],1.56,0.0,1.56,1.56
likelihood[3751],0.004,0.003,0.002,0.007
likelihood[3752],44.56,0.0,44.56,44.56
likelihood[3753],1.2,0.0,1.2,1.2
likelihood[3754],221.12,0.0,221.12,221.12
likelihood[3755],0.005,0.004,0.001,0.009
likelihood[3756],34.91,0.0,34.91,34.91
likelihood[3757],2.6,0.0,2.6,2.6
likelihood[3758],371.21,0.0,371.21,371.21
likelihood[3759],0.009,0.008,0.001,0.016
likelihood[3760],16.45,0.0,16.45,16.45
likelihood[3761],2.02,0.0,2.02,2.02
likelihood[3762],386.44,0.0,386.44,386.44
likelihood[3763],0.005,0.003,0.001,0.008
likelihood[3764],5.53,0.0,5.53,5.53
likelihood[3765],18.57,0.0,18.57,18.57
likelihood[3766],337.61,0.0,337.61,337.61
likelihood[3767],0.011,0.009,0.001,0.02
likelihood[3768],19.41,0.0,19.41,19.41
likelihood[3769],9.95,0.0,9.95,9.95
likelihood[3770],351.45,0.0,351.45,351.45
likelihood[3771],0.005,0.002,0.003,0.008
likelihood[3772],49.36,0.0,49.36,49.36
likelihood[3773],117.38,0.0,117.38,117.38
likelihood[3774],0.007,0.004,0.004,0.011
likelihood[3775],57.81,0.0,57.81,57.81
likelihood[3776],143.84,0.0,143.84,143.84
likelihood[3777],0.008,0.006,0.001,0.014
likelihood[3778],1.23,0.0,1.23,1.23
likelihood[3779],1050.15,0.0,1050.15,1050.15
likelihood[3780],0.003,0.001,0.001,0.004
likelihood[3781],20.3,0.0,20.3,20.3
likelihood[3782],634.52,0.0,634.52,634.52
likelihood[3783],0.006,0.004,0.002,0.01
likelihood[3784],31.86,0.0,31.86,31.86
likelihood[3785],275.8,0.0,275.8,275.8
likelihood[3786],0.003,0.001,0.002,0.004
likelihood[3787],1.82,0.0,1.82,1.82
likelihood[3788],58.95,0.0,58.95,58.95
likelihood[3789],108.0,0.0,108.0,108.0
likelihood[3790],0.003,0.001,0.002,0.003
likelihood[3791],3.85,0.0,3.85,3.85
likelihood[3792],38.82,0.0,38.82,38.82
likelihood[3793],89.82,0.0,89.82,89.82
likelihood[3794],0.005,0.004,0.001,0.009
likelihood[3795],180.04,0.0,180.04,180.04
likelihood[3796],1096.04,0.0,1096.04,1096.04
likelihood[3797],0.002,0.0,0.002,0.002
likelihood[3798],6.92,0.0,6.92,6.92
likelihood[3799],63.75,0.0,63.75,63.75
likelihood[3800],381.36,0.0,381.36,381.36
likelihood[3801],0.004,0.002,0.001,0.006
likelihood[3802],14.16,0.0,14.16,14.16
likelihood[3803],50.71,0.0,50.71,50.71
likelihood[3804],223.58,0.0,223.58,223.58
likelihood[3805],0.002,0.0,0.002,0.002
likelihood[3806],9.25,0.0,9.25,9.25
likelihood[3807],11.66,0.0,11.66,11.66
likelihood[3808],75.6,0.0,75.6,75.6
likelihood[3809],0.007,0.004,0.003,0.012
likelihood[3810],0.005,0.004,0.001,0.009
likelihood[3811],20.08,0.0,20.08,20.08
likelihood[3812],17.18,0.0,17.18,17.18
likelihood[3813],106.51,0.0,106.51,106.51
likelihood[3814],0.006,0.004,0.002,0.01
likelihood[3815],0.004,0.0,0.004,0.004
likelihood[3816],3.07,0.0,3.07,3.07
likelihood[3817],7.85,0.0,7.85,7.85
likelihood[3818],60.77,0.0,60.77,60.77
likelihood[3819],0.002,0.0,0.002,0.002
likelihood[3820],0.007,0.002,0.005,0.009
likelihood[3821],2.16,0.0,2.16,2.16
likelihood[3822],55.51,0.0,55.51,55.51
likelihood[3823],0.004,0.001,0.003,0.005
likelihood[3824],0.002,0.001,0.002,0.003
likelihood[3825],4.85,0.0,4.85,4.85
likelihood[3826],33.24,0.0,33.24,33.24
likelihood[3827],103.2,0.0,103.2,103.2
likelihood[3828],0.002,0.001,0.001,0.003
likelihood[3829],0.01,0.009,0.002,0.019
likelihood[3830],43.15,0.0,43.15,43.15
likelihood[3831],15.0,0.0,15.0,15.0
likelihood[3832],176.48,0.0,176.48,176.48
likelihood[3833],0.009,0.005,0.004,0.015
likelihood[3834],31.28,0.0,31.28,31.28
likelihood[3835],1.55,0.0,1.55,1.55
likelihood[3836],242.47,0.0,242.47,242.47
likelihood[3837],0.004,0.002,0.001,0.006
likelihood[3838],28.28,0.0,28.28,28.28
likelihood[3839],133.93,0.0,133.93,133.93
likelihood[3840],0.01,0.009,0.001,0.019
likelihood[3841],42.6,0.0,42.6,42.6
likelihood[3842],109.91,0.0,109.91,109.91
likelihood[3843],0.004,0.001,0.003,0.005
likelihood[3844],53.26,0.0,53.26,53.26
likelihood[3845],50.08,0.0,50.08,50.08
likelihood[3846],0.009,0.008,0.001,0.017
likelihood[3847],2.41,0.0,2.41,2.41
likelihood[3848],171.33,0.0,171.33,171.33
likelihood[3849],199.26,0.0,199.26,199.26
likelihood[3850],0.004,0.003,0.001,0.007
likelihood[3851],0.008,0.007,0.001,0.014
likelihood[3852],0.01,0.0,0.01,0.01
likelihood[3853],128.48,0.0,128.48,128.48
likelihood[3854],264.73,0.0,264.73,264.73
likelihood[3855],0.006,0.001,0.004,0.007
likelihood[3856],0.003,0.002,0.001,0.005
likelihood[3857],0.91,0.0,0.91,0.91
likelihood[3858],58.96,0.0,58.96,58.96
likelihood[3859],78.56,0.0,78.56,78.56
likelihood[3860],0.003,0.002,0.001,0.006
likelihood[3861],0.005,0.002,0.002,0.007
likelihood[3862],0.3,0.0,0.3,0.3
likelihood[3863],59.08,0.0,59.08,59.08
likelihood[3864],10.18,0.0,10.18,10.18
likelihood[3865],0.002,0.002,0.001,0.004
likelihood[3866],0.003,0.002,0.001,0.005
likelihood[3867],0.77,0.0,0.77,0.77
likelihood[3868],41.92,0.0,41.92,41.92
likelihood[3869],41.09,0.0,41.09,41.09
likelihood[3870],0.006,0.004,0.002,0.01
likelihood[3871],0.006,0.005,0.001,0.01
likelihood[3872],2.93,0.0,2.93,2.93
likelihood[3873],59.86,0.0,59.86,59.86
likelihood[3874],321.53,0.0,321.53,321.53
likelihood[3875],0.008,0.002,0.007,0.01
likelihood[3876],11.48,0.0,11.48,11.48
likelihood[3877],9.55,0.0,9.55,9.55
likelihood[3878],71.44,0.0,71.44,71.44
likelihood[3879],0.004,0.002,0.002,0.005
likelihood[3880],15.46,0.0,15.46,15.46
likelihood[3881],26.94,0.0,26.94,26.94
likelihood[3882],214.32,0.0,214.32,214.32
likelihood[3883],0.004,0.003,0.002,0.007
likelihood[3884],1.81,0.0,1.81,1.81
likelihood[3885],37.1,0.0,37.1,37.1
likelihood[3886],101.32,0.0,101.32,101.32
likelihood[3887],0.005,0.004,0.002,0.009
likelihood[3888],10.82,0.0,10.82,10.82
likelihood[3889],6.69,0.0,6.69,6.69
likelihood[3890],52.19,0.0,52.19,52.19
likelihood[3891],0.008,0.005,0.004,0.013
likelihood[3892],7.08,0.0,7.08,7.08
likelihood[3893],102.52,0.0,102.52,102.52
likelihood[3894],52.42,0.0,52.42,52.42
likelihood[3895],0.007,0.005,0.002,0.012
likelihood[3896],3.36,0.0,3.36,3.36
likelihood[3897],164.97,0.0,164.97,164.97
likelihood[3898],40.01,0.0,40.01,40.01
likelihood[3899],0.006,0.002,0.004,0.008
likelihood[3900],0.96,0.0,0.96,0.96
likelihood[3901],270.68,0.0,270.68,270.68
likelihood[3902],0.003,0.0,0.003,0.003
likelihood[3903],142.09,0.0,142.09,142.09
likelihood[3904],551.44,0.0,551.44,551.44
likelihood[3905],0.004,0.003,0.001,0.007
likelihood[3906],7.63,0.0,7.63,7.63
likelihood[3907],110.68,0.0,110.68,110.68
likelihood[3908],138.94,0.0,138.94,138.94
likelihood[3909],0.01,0.004,0.006,0.014
likelihood[3910],23.71,0.0,23.71,23.71
likelihood[3911],12.21,0.0,12.21,12.21
likelihood[3912],0.011,0.009,0.001,0.02
likelihood[3913],0.01,0.005,0.005,0.015
likelihood[3914],18.74,0.0,18.74,18.74
likelihood[3915],1403.4,0.0,1403.4,1403.4
likelihood[3916],0.006,0.0,0.006,0.006
likelihood[3917],0.003,0.002,0.002,0.005
likelihood[3918],18.9,0.0,18.9,18.9
likelihood[3919],152.08,0.0,152.08,152.08
likelihood[3920],0.006,0.003,0.003,0.009
likelihood[3921],0.011,0.009,0.001,0.02
likelihood[3922],6.34,0.0,6.34,6.34
likelihood[3923],28.64,0.0,28.64,28.64
likelihood[3924],0.003,0.002,0.001,0.005
likelihood[3925],0.008,0.007,0.001,0.015
likelihood[3926],6.82,0.0,6.82,6.82
likelihood[3927],60.54,0.0,60.54,60.54
likelihood[3928],0.006,0.001,0.005,0.006
likelihood[3929],0.004,0.001,0.003,0.005
likelihood[3930],0.003,0.001,0.002,0.004
likelihood[3931],25.4,0.0,25.4,25.4
likelihood[3932],41.52,0.0,41.52,41.52
likelihood[3933],0.003,0.0,0.003,0.003
likelihood[3934],23.96,0.0,23.96,23.96
likelihood[3935],202.28,0.0,202.28,202.28
likelihood[3936],0.003,0.002,0.001,0.005
likelihood[3937],11.0,0.0,11.0,11.0
likelihood[3938],36.6,0.0,36.6,36.6
likelihood[3939],0.008,0.006,0.002,0.014
likelihood[3940],39.56,0.0,39.56,39.56
likelihood[3941],56.68,0.0,56.68,56.68
likelihood[3942],0.007,0.001,0.006,0.008
likelihood[3943],98.76,0.0,98.76,98.76
